,avg_block_size,avg_trx_cost,confirmation_time,difficulty,hash_rate,market_cap,price_usd,total_block_size,total_miner_revenue,total_supply,total_trx_fees,trade_volume,transactions,trx_cost_percent,trx_per_block,trx_volume,unique_addresses
2016-10-01,0.7112770445859999,5.8018982365900005,7.68333333333,241227200229.0,1882660.65897,9767249440.0,614.8238,84566.836814,1205132.0,15905500.0,58.735164399999995,7094655.17853,213930.0,1.19601241673,1362.61146497,168997.84117,391458.0
2016-10-02,0.7185321631209999,5.745871214909999,8.76666666667,241227200229.0,1690797.15232,9698339801.0,610.5189125,84668.149849,1074561.0,15907262.5,53.42262056,9087020.024980001,192683.0,1.12281467289,1366.54609929,161729.505715,396449.0
2016-10-03,0.865433519737,4.64243889766,8.76666666667,241227200229.0,1822703.3131400002,9750081669.0,611.8511,84799.69574400001,1164434.0,15909150.0,75.66885784,11646426.4053,260813.0,0.78980888383,1715.875,250145.18047199998,469732.0
2016-10-04,0.8239388924050001,4.72202003792,9.21666666667,241227200229.0,1894652.1281299999,9718674261.25,609.6248125,84929.878089,1206349.75,15911125.0,71.03602966,12709516.1755,264662.0,0.7419745130859999,1675.07594937,275755.567553,477181.0
2016-10-05,0.7889120359280001,4.96730204107,8.21666666667,241227200229.0,2002575.3506200002,9762755868.75,612.3522875,85061.626399,1281294.75,15913212.5,72.77844316,11326509.2509,266811.0,0.8880384206890001,1597.67065868,243264.07426,470499.0
2016-10-06,0.827400583851,4.67610182139,8.46666666667,241227200229.0,1930626.5356299998,9772903063.5,612.08875,85194.83789299999,1237023.87,15915225.0,77.72649993,10859575.0873,274486.0,0.868055332395,1704.88198758,240794.154696,497719.0
2016-10-07,0.8684020625,4.325063152719999,8.65,241227200229.0,1726771.55982,9867115218.88,617.21035,85319.88779,1116457.91,15917012.5,72.73818198,15826419.3016,268419.0,0.806792655892,1864.02083333,232121.371991,471181.0
2016-10-08,0.761241775148,5.39854093051,6.35,250540187708.0,2171858.8043299997,9881956035.0,618.0459999999999,85448.53765,1311355.5,15919125.0,67.51007174,7779460.19893,250672.0,1.02028804801,1483.26627219,213666.138302,439803.0
2016-10-09,0.68225275,6.01876060548,7.166666666669999,258522748404.0,2056197.68457,9802318240.0,615.65675,85557.69808999999,1232591.36,15921125.0,58.27379152,6954834.4299800005,210548.0,1.06944717037,1315.925,192461.474352,410522.0
2016-10-10,0.857546336,4.49020421189,11.25,258522748404.0,1606404.4410700002,9854065877.25,617.54825,85664.891382,969459.855,15922675.0,68.34518804,13372142.5334,224774.0,0.6852514186900001,1798.192,237992.238113,421619.0
2016-10-11,0.923088669065,4.4222025969,10.9666666667,258522748404.0,1786321.73847,10207866900.8,639.30995,85793.20070700001,1114413.27,15924412.5,80.75501147,29027519.1583,263565.0,0.597834064517,1896.15107914,304140.41611,444786.0
2016-10-12,0.865467813793,5.08946759044,9.51666666667,258522748404.0,1863429.15164,10152323420.2,635.0139375,85918.69354,1156671.17,15926212.5,69.03655168,14634705.6096,235664.0,0.411826204886,1625.26896552,456876.35448100005,400579.0
2016-10-13,0.9120396875,4.62614608743,10.0666666667,258522748404.0,1644958.14766,10152546965.6,635.9650875,86035.43462,1020493.41,15927812.5,67.12105979,14355952.0574,229703.0,0.641325638239,1794.5546875,259949.230217,400731.0
2016-10-14,0.858694691176,4.7299398534599995,10.233333333300001,258522748404.0,1747768.03188,10216074251.6,639.565642857,86152.21709800001,1090902.33,15929512.5,68.01350542,12472092.7624,239724.0,0.742878155687,1762.67647059,237995.08598899998,423263.0
2016-10-15,0.781651549296,5.584892075730001,10.2166666667,258522748404.0,1824875.44505,10189651485.0,637.949857143,86263.211618,1135929.6,15931287.5,62.600637199999994,6525990.94134,210448.0,0.906655138972,1482.02816901,202679.117805,384627.0
2016-10-16,0.7588976846150001,5.47817156069,8.28333333333,258522748404.0,1670660.61871,10264938207.2,641.425125,86361.868317,1047566.76,15932912.5,57.54846761,6985758.7482199995,197876.0,0.918459789093,1522.12307692,183192.39313399998,383032.0
2016-10-17,0.929673328,4.40402823145,11.2666666667,258522748404.0,1606404.4410700002,10182607559.2,638.1833875,86478.077483,1001040.495,15934475.0,72.44112233,15611329.7691,237232.0,0.64175241767,1897.856,254761.973202,435282.0
2016-10-18,0.841848612903,5.11837502582,9.11666666667,258522748404.0,1991941.50693,10183048859.2,636.2965,86608.56401799999,1239301.71,15936412.5,77.24037508,14579936.5177,251521.0,0.593446621267,1622.71612903,339498.162577,435277.0
2016-10-19,0.808916111111,5.14620892954,10.25,258522748404.0,1619255.6766,10065628111.2,629.253675,86710.487448,998480.55,15937975.0,63.05977367,20346645.9028,201025.0,0.66952329504,1595.43650794,244660.609393,406991.0
2016-10-20,0.977431686567,4.12877183558,13.416666666700001,258522748404.0,1722065.5608299999,10085494744.5,630.22705,86841.463294,1065517.32,15939650.0,89.31863339,12216884.5043,270380.0,0.60695232171,2017.76119403,290684.880885,415474.0
2016-10-21,0.791085920732,5.09064041603,6.7,258522748404.0,2107602.6266799998,10128718512.0,631.9242125,86971.20138500001,1302488.0,15941700.0,76.08109984,16705327.8899,265355.0,0.853360184129,1618.01829268,249142.28943200002,453739.0
2016-10-22,0.79387295302,5.9111774421300005,7.9,257535264828.0,1878507.2821,10587003806.9,655.4886625,87089.488455,1237419.905,15943562.5,66.62886636,22686988.3446,216708.0,1.0038053249799999,1454.41610738,192181.573294,392804.0
2016-10-23,0.7923368958329999,6.4217733065100004,9.28333333333,253618246641.0,1815470.1249900002,10504485907.8,653.0028625,87203.584968,1186462.78,15945362.5,67.49823388,11562593.8995,191578.0,1.1773504572700002,1330.40277778,158618.720734,376683.0
2016-10-24,0.886370272727,5.39229997045,9.13333333333,253618246641.0,1802862.6935599998,10445223778.5,651.396425,87330.33591699999,1173414.585,15947150.0,81.14570038,17690445.8704,226980.0,0.590317576932,1587.27272727,316549.222554,433234.0
2016-10-25,0.9439283381290001,5.0967870111,12.15,253618246641.0,1752432.96787,10491018708.6,655.31995,87461.541956,1158039.295,15948887.5,99.09135171,23862151.3272,237030.0,0.6172904744169999,1705.25179856,297524.654571,432977.0
2016-10-26,0.9745694460430001,5.5568426853499995,19.883333333299998,253618246641.0,1752432.96787,10751191343.4,672.2214125,87597.007109,1204154.595,15950612.5,125.06416902,32748237.8961,225924.0,0.710073274221,1625.35251799,262305.910762,431781.0
2016-10-27,0.9776256728399999,4.48559129008,12.45,253618246641.0,2042403.89061,10933937742.5,682.2239625,87755.382468,1402328.4,15952637.5,111.04197547,26863753.6491,326388.0,0.516902206144,2014.74074074,413239.09050500003,457806.0
2016-10-28,0.816514105263,5.4556017825600005,8.2,253618246641.0,1916329.5763700001,11016448598.4,687.6883375,87879.492612,1318835.9,15954537.5,82.18591551,22221917.8414,250876.0,0.703328983823,1650.5,281829.12422199995,434269.0
2016-10-29,0.773039704698,6.03876670061,7.966666666669999,253618246641.0,1878507.2821,11433877548.0,714.89545,87994.67552799999,1338194.475,15956400.0,73.16334719,29728643.8012,229689.0,0.8281810596279999,1541.53691275,233724.657753,416457.0
2016-10-30,0.627130147929,7.314431616689999,8.75,253618246641.0,2130655.9105700003,11232230640.0,698.0034,88100.660523,1487565.84,15958500.0,62.96767922,21222263.7923,209337.0,0.85186537544,1238.68047337,255376.934189,360327.0
2016-10-31,0.8109842721089999,5.58023044098,12.9,253618246641.0,1853292.4192599999,11251559127.4,702.0015125,88219.875211,1298202.255,15960337.5,76.30761672,23116856.380999997,241778.0,0.6506706299939999,1644.74829932,294128.47737399995,458880.0
2016-11-01,0.857051659722,5.594295223890001,11.775,253618246641.0,1815470.1249900002,11722434158.6,728.2068875,88343.29065,1321902.0,15962137.5,78.88304167,41882993.0835,246650.0,0.653078269035,1712.84722222,287696.457034,446989.0
2016-11-02,0.903709075188,4.80186291618,8.98333333333,253618246641.0,1676788.37933,11811455982.0,733.336125,88463.483957,1230807.015,15963800.0,79.52440935,24177015.5444,268418.0,0.7621426596359999,2018.18045113,228569.33506100002,461830.0
2016-11-03,0.833673211538,5.122104896730001,11.7,253618246641.0,1966759.30207,11015560588.1,686.170875,88593.536978,1348852.25,15965737.5,79.22807198,56296677.0219,273338.0,0.6858178352150001,1752.16666667,295884.412417,457533.0
2016-11-04,0.956108198276,4.37959531571,12.5,253618246641.0,1462462.04513,11304928421.9,703.6940875,88704.44552899999,1036526.64,15967187.5,84.33985522,29358873.2933,248043.0,0.547378245914,2138.30172414,280307.057629,453192.0
2016-11-05,0.7927720738259999,5.67357451092,8.76666666667,253967917208.0,1885928.4864400001,11320441822.5,704.7909,88822.56856799999,1325997.45,15969025.0,74.56670338,14017411.0236,242032.0,1.11502118836,1624.37583893,173724.65416900002,426001.0
2016-11-06,0.732524688312,6.248542992359999,11.05,254620187304.0,1949214.6772599998,11416026125.0,712.00325,88935.37737,1379564.0,15970937.5,71.77139104,15385463.9264,228420.0,0.843637852516,1483.24675325,236685.84631300002,429823.0
2016-11-07,0.8867188013700001,4.92557979364,11.5333333333,254620187304.0,1847956.77195,11260957290.1,703.819,89064.838315,1294398.36,15972762.5,91.27487749,13568019.0808,274281.0,0.707789161558,1878.6369862999998,270740.918563,483846.0
2016-11-08,0.866265940828,5.29385102639,12.15,254620187304.0,2139073.24972,11371555020.0,708.974875,89211.237259,1507321.2,15974875.0,89.25535917,21720391.2365,296060.0,0.747866799491,1751.83431953,294404.747031,503015.0
2016-11-09,0.891798598639,5.153777090209999,9.3,254620187304.0,1860614.01011,11575767274.8,720.9301,89342.331653,1334964.95,15976712.5,83.73198606,40308934.7444,270095.0,0.480758906817,1837.38095238,399624.83457199996,474975.0
2016-11-10,0.804537113095,5.74872943604,11.475,254620187304.0,2126416.01156,11422773691.9,713.690125,89477.493888,1501227.0,15978812.5,82.2928672,18345512.5547,271374.0,0.831528280719,1615.32142857,262443.61350100004,474281.0
2016-11-11,0.754812558282,5.93186272927,6.966666666669999,254620187304.0,2063129.82074,11437973770.5,715.4593,89600.528335,1459015.605,15980850.0,72.74402535,14008613.8917,254619.0,0.988747296878,1562.0797546,213426.02220099999,444226.0
2016-11-12,0.7104031964290001,6.656963412790001,6.466666666669999,254620187304.0,2126416.01156,11243845495.5,703.7180000000001,89719.876072,1478735.98,15982950.0,65.89536127,13568553.6888,228886.0,1.2761114420100002,1362.41666667,169726.192397,450559.0
2016-11-13,0.773230048951,5.883468543609999,8.333333333330001,254620187304.0,1809985.0574599998,11247332051.8,701.901125,89830.447969,1259145.885,15984725.0,63.15492634,19900672.8562,221328.0,1.04400935951,1547.74825175,177264.208361,411263.0
2016-11-14,0.790227994186,5.825637414990001,11.725,254620187304.0,2177044.96421,11300322593.8,706.467875,89966.367184,1523261.75,15986875.0,79.42615064,20324888.3718,270506.0,0.9350547612819999,1572.70930233,238427.33526999998,486756.0
2016-11-15,0.8544115833329999,5.16175946573,8.083333333330001,254620187304.0,1974529.1535900002,11389639488.8,710.910125,90099.655391,1389794.85,15988825.0,81.45867865,22288622.3035,280352.0,0.7591511645479999,1797.12820513,267596.0696,514795.0
2016-11-16,0.7912516104649999,5.6662831676100005,10.0,254620187304.0,2177044.96421,11832832521.1,736.914375,90235.750668,1590935.5,15990962.5,79.74219285,44865031.1507,291186.0,0.609614386486,1692.94186047,365762.725139,494246.0
2016-11-17,0.8983990188680001,5.51158601156,9.73333333333,254620187304.0,2012500.86808,11777848098.0,736.9615,90378.596112,1467356.7,15992950.0,89.03665576,36131321.2177,277460.0,0.612245647372,1745.03144654,339167.23861999996,484633.0
2016-11-18,0.932392641892,5.24777696458,8.98333333333,272434584596.0,2073243.1371799998,11978185824.0,747.5217625,90516.590223,1385428.0,15994800.0,83.54457183,22349404.1599,275925.0,0.728936999189,1864.35810811,265255.375153,488365.0
2016-11-19,0.852874091549,5.570951346159999,11.5,281800917193.0,1989192.73973,12049740050.2,750.030875,90637.698344,1337807.52,15996575.0,72.14751446,15115192.2452,249760.0,0.9167337180580001,1758.87323944,201492.263028,476358.0
2016-11-20,0.903049,4.992733536,11.15,281800917193.0,1807083.5452400001,11678347786.5,729.066625,90754.19166499999,1177092.75,15998175.0,73.70174219,26489236.6727,246537.0,0.957715911138,1911.13953488,176064.918895,438202.0
2016-11-21,0.9230457428569999,4.7448211780000005,17.3,281800917193.0,1961175.94058,11823135341.9,738.537625,90883.418069,1300552.0,15999912.5,95.49432851,18741837.4186,287414.0,0.7056576046549999,2052.95714286,261528.298758,490392.0
2016-11-22,0.958884813433,4.65197432349,18.625,281800917193.0,1877125.54312,11968547386.5,748.749375,91011.908634,1264052.4,16001587.5,101.52105178,25591017.7097,285635.0,0.595423994041,2131.60447761,298362.355155,515387.0
2016-11-23,0.9510765646259999,5.20133085011,20.3,281800917193.0,2059234.7376,11842534500.0,741.6384,91151.716889,1371590.0,16003425.0,108.95046532,19866229.8841,276924.0,0.6991721259199999,1883.83673469,278393.60196999996,505599.0
2016-11-24,0.952280768293,4.83611709213,19.275,281800917193.0,2297377.53039,11801298448.5,737.450375,91307.890935,1540282.37,16005450.0,137.18975526,16755125.5777,333466.0,0.63818101452,2033.32926829,342722.47301300004,489272.0
2016-11-25,0.942782921053,4.784690020769999,12.9666666667,281800917193.0,2129276.73548,11852162087.0,739.786125,91451.193939,1450482.78,16007350.0,138.07167767,14432748.7067,315387.0,0.773872454798,2074.91447368,263360.152572,523079.0
2016-11-26,0.9437260909090001,5.3126134873,13.75,281800917193.0,2157293.53463,11718620057.4,733.673,91596.527757,1424452.54,16009262.5,102.63163486,12319132.9648,279374.0,0.81056036706,1814.11688312,250151.83535500002,481755.0
2016-11-27,0.821504368056,5.72795881396,12.65,281800917193.0,2017209.53888,11573276306.9,727.9655,91714.82438600001,1303985.32,16011062.5,81.15381886,11359826.8066,237389.0,1.0471297633499999,1648.53472222,179648.586518,454515.0
2016-11-28,0.909111365854,5.29183984486,9.76666666667,281800917193.0,2297377.53039,11713912056.0,733.052125,91863.91865,1511320.32,16013112.5,109.57588157,17786517.748,298530.0,0.795394899119,1820.30487805,271509.898286,515310.0
2016-11-29,0.90574505298,4.945988407,9.65,281800917193.0,2115268.33591,11707747473.8,732.712125,92000.686153,1388629.475,16014975.0,102.53218663,18774731.9527,294140.0,0.6474246793,1947.94701987,307376.633955,506247.0
2016-11-30,0.912247464789,4.73807895799,18.45,281800917193.0,1989192.73973,11847589975.0,742.6967625,92130.225293,1321104.2,16016750.0,99.56774283,21330877.4838,292654.0,0.6791508128470001,2060.94366197,276016.417469,500015.0
2016-12-01,0.899509287671,6.05973964117,9.03333333333,281800917193.0,2045226.33803,12069035148.0,752.246125,92261.553649,1391603.68,16018575.0,102.70561249,26804422.4923,239682.0,0.743177090227,1641.65753425,259387.11484000002,485327.0
2016-12-02,0.976719097222,4.67067313373,29.25,286179638739.0,2052749.3168400002,12394634059.0,772.43725,92402.201199,1419702.8,16020362.5,121.34014523,33314155.0444,318263.0,0.645338317792,2210.15972222,297726.028698,513735.0
2016-12-03,0.88086197093,5.972635788,8.416666666669999,286765766820.0,2451895.0173400003,12242481351.0,764.339625,92553.709458,1648884.64,16022512.5,101.13526766,15079718.4057,287988.0,1.11234335449,1674.34883721,202377.73333,492197.0
2016-12-04,0.8569991689190001,6.053217823280001,13.8,286765766820.0,2109770.1312,12265688032.0,764.81625,92680.545335,1422187.52,16024362.5,92.63816666,11710058.4725,245650.0,1.47783724432,1659.7972972999999,131451.42837100002,457491.0
2016-12-05,0.882688315789,5.45577473296,9.316666666669999,286765766820.0,2166790.94555,12116495500.5,754.63975,92814.713959,1450084.72,16026262.5,106.12511446,26745481.4464,278001.0,0.7264641139820001,1828.95394737,276149.23791100003,548221.0
2016-12-06,0.962761093333,4.71352633459,12.5333333333,286765766820.0,2138280.53838,12112303227.4,756.6215,92959.128123,1435055.31,16028137.5,119.47737538,20977699.2164,319762.0,0.687324552868,2131.74666667,290179.85274299997,540804.0
2016-12-07,0.88484412,5.6493559406500005,9.066666666669999,286765766820.0,2494660.6281,12284990287.5,766.1166375,93113.975844,1686375.18,16030312.5,107.751729,23775580.354000002,311361.0,0.7785419786509999,1779.20571429,294814.12588400004,539249.0
2016-12-08,0.8501776878980001,5.59267774895,8.76666666667,286765766820.0,2238066.9635,12312787200.0,769.72975,93247.45374099999,1516416.0,16032275.0,96.23895714,18396293.9278,282711.0,0.725800790564,1800.70700637,283650.69091999996,500354.0
2016-12-09,0.9303238000000001,5.1128240867,12.2833333333,286765766820.0,1924452.48454,12354007766.6,770.028125,93373.047454,1312529.715,16033962.5,96.30486037,16139725.0744,268815.0,0.641537525463,1991.22222222,278051.523032,465342.0
2016-12-10,0.898481719697,5.36514438737,12.8,286765766820.0,1881686.8737700002,12395528462.5,773.40125,93491.647041,1287818.0,16035612.5,86.84229837,11258173.0415,250241.0,0.8986347414720001,1895.76515152,193275.667879,454665.0
2016-12-11,0.685657085106,8.00966630478,6.1,286765766820.0,2679978.27476,12322438123.5,768.303125,93620.550573,1807112.16,16037950.0,77.34598554,10790493.5546,232844.0,1.5057143876899999,1238.53191489,161208.925503,439143.0
2016-12-12,0.806014641026,5.907805139190001,14.575,286765766820.0,2223811.75991,12460596315.0,777.006875,93746.288857,1520295.45,16039900.0,93.1264006,19721035.4163,268662.0,0.7394111214460001,1722.19230769,276318.051127,498688.0
2016-12-13,0.8149013820219999,6.2050637454499995,8.7,286765766820.0,2537426.23887,12503873910.0,778.4935,93891.341303,1739710.08,16042125.0,97.65573127,20077997.9099,291757.0,0.904124408286,1639.08426966,256895.58980900003,498359.0
2016-12-14,0.9016278705040001,4.95631567388,9.683333333330001,286765766820.0,1981473.2988900002,12425971506.2,774.8969999999999,94016.667577,1354213.25,16043862.5,94.82014754,14993051.0509,286328.0,0.670287211006,2059.91366906,273363.435473,495472.0
2016-12-15,0.955426385827,4.64131345812,14.9,308312273901.0,1958064.6378,12472128285.0,776.75215,94138.006728,1249509.75,16045450.0,100.43219466,15357872.5323,282685.0,0.5911532081009999,2225.86614173,285532.10428800003,479430.0
2016-12-16,0.9666167969920001,4.93665881819,17.025,310153855703.0,2050571.6285599999,12573714999.4,781.568375,94266.566762,1317539.325,16047112.5,97.57905572,17973313.8851,279361.0,0.57277154967,2100.45864662,307291.634288,495266.0
2016-12-17,0.814087737931,6.267996914839999,15.1,310153855703.0,2235585.61008,12694529298.4,788.7055,94384.609484,1439997.295,16048912.5,81.66348442,17068492.2553,239034.0,0.812810746651,1648.51034483,233038.686093,458680.0
2016-12-18,0.8614163758869999,6.178457609700001,9.833333333330001,310153855703.0,2173914.28291,12685169466.0,788.40575,94506.06919299999,1398471.24,16050675.0,80.81959375,10243644.9346,235789.0,0.934870320877,1672.26241135,197173.827491,418498.0
2016-12-19,0.915327776316,5.56683782077,13.85,310153855703.0,2343510.4326400002,12697576937.5,789.524125,94645.19901499999,1511601.0,16052562.5,104.70908587,15301931.7389,284852.0,0.714653022927,1874.02631579,280515.022193,508681.0
2016-12-20,0.970379615942,4.89623593709,10.7166666667,310153855703.0,2127660.78753,12756094676.0,793.0901375,94779.111402,1380945.28,16054287.5,101.92528818,19671152.5655,296473.0,0.592460059464,2148.35507246,308362.607571,508908.0
2016-12-21,0.9639656352200001,5.334094057430001,8.78333333333,310153855703.0,2451435.25519,13266978907.0,824.2189375,94932.381938,1659583.38,16056275.0,114.92502583,44854043.0263,325677.0,0.540999354675,2048.28301887,388618.767779,540310.0
2016-12-22,0.919836194969,5.7247996387599995,8.583333333330001,310153855703.0,2451435.25519,13815565559.2,860.599875,95078.635893,1717668.81,16058262.5,106.17675284,54177733.5753,314644.0,0.544028223606,1978.89308176,384847.083661,528878.0
2016-12-23,0.8879895921050001,5.92333841191,12.775,310153855703.0,2343510.4326400002,14503611550.5,901.3182375,95213.610311,1720367.4,16060162.5,100.48771495,71128607.5418,304997.0,0.46411224913500004,2006.55921053,431035.319296,522516.0
2016-12-24,0.8548895036499999,6.67038846289,16.325,310153855703.0,2112242.95573,14365259143.8,891.6126125,95330.730173,1540552.325,16061875.0,83.58322018,36632649.4525,240820.0,0.801870252053,1757.81021898,223986.762894,420206.0
2016-12-25,0.647507083832,9.637164745660002,10.3,310153855703.0,2574777.9095400004,14372404881.2,886.900375,95438.863856,1867686.25,16063937.5,62.62071481,31411463.3442,199614.0,0.924506427567,1195.29341317,232569.579907,353857.0
2016-12-26,0.85586328169,6.87229410666,13.55,310153855703.0,2189332.1147,14514728615.2,897.335375,95560.396442,1610869.18,16065712.5,87.97239373,30528384.4926,244914.0,0.689956353073,1724.74647887,270013.079151,448557.0
2016-12-27,0.876639070513,6.45526679165,13.025,310153855703.0,2405181.7598099997,15007357451.6,930.3760000000001,95697.152137,1828791.58,16067662.5,99.53217417,36349743.3696,296546.0,0.593601270384,1900.93589744,345270.853758,509115.0
2016-12-28,0.868480195122,6.89491041115,7.666666666669999,312083434211.0,2589949.67053,15706536997.5,967.480375,95839.582889,2011489.2,16069712.5,104.35263976,58947752.6219,305394.0,0.644591083512,1862.15853659,334220.049713,514772.0
2016-12-29,0.94039782,6.29826233992,14.55,317688400354.0,2368856.40597,15554725246.0,963.381625,95980.642562,1831153.28,16071587.5,107.23074067,49469080.7609,304605.0,0.620373372103,2030.7,319522.215138,512156.0
2016-12-30,0.8717078280249999,6.86103096087,8.5,317688400354.0,2479403.03825,15333684493.5,952.156375,96117.500691,1880751.855,16073550.0,100.318724,55218054.0176,286818.0,0.622321738601,1826.86624204,331471.423228,496024.0
2016-12-31,0.803915554054,7.43760288358,12.275,317688400354.0,2337271.65389,15485593574.0,959.879875,96236.480193,1785013.43,16075400.0,82.32831226,20372836.6699,250273.0,0.896620360151,1691.03378378,215512.428464,449831.0
2017-01-01,0.6985397692309999,11.2106393986,10.85,317688400354.0,2463610.6622099997,16144874870.0,997.729875,96345.452397,1961202.6,16077350.0,65.07949883,33991911.059,180502.0,1.18518599585,1157.06410256,170022.216419,355324.0
2017-01-02,0.94521121875,7.35989969666,9.816666666669999,317688400354.0,2526780.16637,16441122593.8,1015.9771125,96496.686192,2060337.5,16079337.5,113.9071518,57597031.9814,293682.0,0.7598193292000001,1835.5125,278211.81569899997,529708.0
2017-01-03,0.906573518293,7.418693411889999,12.35,317688400354.0,2589949.67053,16604032593.8,1023.141875,96645.364249,2141405.0,16081387.5,117.50869676,41550985.5157,301664.0,0.656891694783,1839.41463415,329964.39351799997,515023.0
2017-01-04,0.986141097403,7.300058002569999,10.7,317688400354.0,2432025.9101299997,18278670450.0,1126.7633375,96797.229978,2308231.5,16083300.0,195.73590001,143134274.57,330164.0,0.548795241615,2143.92207792,386434.819254,545635.0
2017-01-05,0.984196892857,6.438563383659999,10.916666666700001,317688400354.0,2210932.64557,16020709800.0,994.674875,96935.017543,1773876.0,16085050.0,114.99194252,208498259.79299998,288501.0,0.354100511989,2060.72142857,526684.339439,495909.0
2017-01-06,0.984330583851,5.4716985937,11.4833333333,317688400354.0,2542572.5424099998,14246702550.0,883.099175,97093.494767,1805295.6,16087062.5,127.77072194,134165115.23799999,346405.0,0.442388465552,2151.58385093,483798.943372,562749.0
2017-01-07,0.9873366330940001,5.84219053396,10.4333333333,317688400354.0,2195140.2695299997,14507903240.2,896.830375,97230.734559,1583004.57,16088787.5,107.13664320000001,97175659.2799,284719.0,0.536127911368,2048.3381295000004,344066.519218,503340.0
2017-01-08,0.810419437126,7.6805153751,6.63333333333,317688400354.0,2637326.79865,14753884196.2,908.1490375,97366.074605,1915883.445,16090875.0,91.2413482,55303632.4843,260101.0,0.944654826342,1557.49101796,230638.883902,455738.0
2017-01-09,0.923003161765,6.00799910347,10.7166666667,317688400354.0,2147763.1414099997,14483317500.0,894.18025,97491.60303500001,1548900.0,16092575.0,102.04592665,41076985.1655,269947.0,0.605686334901,1984.90441176,297521.311414,475571.0
2017-01-10,0.9597204875,5.96524635355,10.7166666667,319489481520.0,2679581.83959,14668273763.5,906.056914286,97645.15831299999,1842810.36,16094575.0,119.94087094,31485218.7143,323888.0,0.679689577108,2024.3,311898.393375,541167.0
2017-01-11,0.923016352941,5.24439232198,15.275,336899932795.0,2562350.13411,12637835230.9,785.2237375,97786.379815,1522759.635,16096487.5,111.82087465,131253668.40799999,303058.0,0.408260694594,1980.77124183,495840.25635,491692.0
2017-01-12,0.8028143236990001,6.12628405518,8.5,336899932795.0,2897297.86406,12943143563.6,803.372375,97925.266693,1750688.225,16098637.5,106.35637276,76636270.256,297756.0,0.574768205377,1721.13294798,394742.846166,483077.0
2017-01-13,0.841531470199,5.97551333928,8.98333333333,336899932795.0,2528855.36111,13333156411.5,826.2956625,98052.337945,1577154.54,16100512.5,97.90853957,55509952.1156,275149.0,0.639843317073,1822.17880795,310296.050079,466560.0
2017-01-14,0.742766639535,7.527621100910001,6.833333333330001,336899932795.0,2880550.47756,13128500736.2,817.912875,98180.09380700001,1759417.4,16102662.5,86.85666196,27475928.3064,242269.0,1.17918612826,1408.54069767,189694.960647,446468.0
2017-01-15,0.677067658683,7.545707985549999,7.0,336899932795.0,2796813.54507,13217812515.0,822.2076,98293.164106,1716577.71,16104750.0,82.22432059,15757955.9717,235999.0,1.11974647003,1413.16766467,193769.248545,417278.0
2017-01-16,0.7583347988169999,6.873486988630001,12.6,336899932795.0,2830308.31807,13370306561.2,830.505125,98421.322687,1769358.15,16106862.5,103.64270285,22109924.9063,267640.0,0.888538713469,1583.66863905,249414.310177,473646.0
2017-01-17,0.900242,6.43761458436,15.15,336899932795.0,2646087.0666,14562228011.6,903.84575,98563.560923,1808883.99,16108837.5,109.39305302,66791560.4066,292697.0,0.64494930195,1852.51265823,323187.11668000004,502461.0
2017-01-18,0.894532337748,5.85960353016,12.425,336899932795.0,2528855.36111,14128772648.2,874.9949625,98698.635306,1672839.35,16110712.5,108.62581158,51289482.2488,298751.0,0.6754328530060001,1978.48344371,295532.82797800004,500305.0
2017-01-19,0.834368741379,6.84769146975,10.025,336899932795.0,2914045.25056,14500148590.1,895.798875,98843.815467,1969902.99,16112887.5,112.3957332,43734448.3377,300605.0,0.8777817164980001,1727.61494253,260588.21802800003,516338.0
2017-01-20,0.722272793651,7.422465646919999,10.9,336899932795.0,3165256.04802,14465048400.0,893.6210875,98980.325025,2134044.0,16115250.0,104.84963495,27016866.7628,298377.0,0.9612068026780001,1578.71428571,256692.901889,516009.0
2017-01-21,0.693088834254,8.264417971910001,9.925,336899932795.0,3031276.95604,14894193301.2,920.4479,99105.774104,2095396.75,16117512.5,94.58963263,31572727.7097,263562.0,1.0570444974700002,1456.14364641,222988.68574299998,484668.0
2017-01-22,0.674559781609,8.76633252505,9.975,339477557142.0,3398969.8922599996,14797873125.0,918.603625,99223.147506,2002158.0,16119687.5,87.11486550000001,41096750.8557,236886.0,0.9842905962299999,1361.4137931,229821.85079899998,428797.0
2017-01-23,0.909334100719,7.19730678388,14.475,392963262344.0,2715269.05187,14863942325.0,922.0736125,99349.54494600001,1639777.0,16121412.5,110.16262179,24607895.5301,236692.0,0.8586395706800001,1702.82014388,215184.890713,426712.0
2017-01-24,0.973657704698,6.41007939332,24.275,392963262344.0,2910612.14912,14334397638.8,890.320225,99494.619944,1723423.425,16123275.0,143.1652105,43906538.8674,278177.0,0.76136012345,1866.95973154,263431.86998200003,497858.0
2017-01-25,0.987908926667,5.865017380469999,12.566666666700002,392963262344.0,2930146.45885,14391685218.8,893.045625,99642.806283,1721632.5,16125137.5,135.60681540000002,29651242.1492,305961.0,0.660323299877,2039.74,304488.243225,514638.0
2017-01-26,0.993201216561,6.01481945741,10.2166666667,392963262344.0,3066886.62693,14770949263.2,915.95625,99798.738874,1834109.775,16127075.0,125.18892663,26226846.7075,317904.0,0.829827475908,2024.86624204,251581.080073,518118.0
